customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_cc45aaef823d3c6406cee3f0,uniq_d0f2d52ae42612b8703717a5,71141,San Francisco,CA
cust_c92d536f22228e5309006608,uniq_25c6e05c08efdc43c3b7fc92,26059,Charlotte,NC
cust_e9bd1326ab9c222fc11d334d,uniq_d6892332939ee151f37820e0,45058,Los Angeles,CA
cust_bbb0ff363676362a0835de31,uniq_bdfabfa8166a3aa414038e7e,68929,Tampa,FL
cust_3e1d6cfac92e3fba54af660f,uniq_d24dc6a0cd4e5a01880e60a8,42495,Bellevue,WA
cust_e023b317ae45a0fdd9beb14f,uniq_e9edf26f354c69477c898a41,28465,Chattanooga,TN
cust_bb1fb79a4867a57063e44426,uniq_6d3d8ec6ed0eec7bbde87273,22689,Syracuse,NY
cust_764b0ec3453fa9266dd3bdd4,uniq_68d0440be34e3ddbc0268def,16632,San Diego,CA
cust_333de42466b1703be8e99cf8,uniq_89356ca1a0a234a7c847be4d,48038,Jacksonville,FL
cust_fdb94e99b1c436c15bbd7f86,uniq_c9440c702f9dda1505a6aa47,60351,Edison,NJ
cust_913da0d538c98c8d46ddd805,uniq_ae13771edd2937df77b5e387,90658,Worcester,MA
cust_36692854e980a79f53f202e4,uniq_6bf3b695edc47409ca03293c,64805,San Diego,CA
cust_c7fe7a0ad02676d555ba5ee8,uniq_4cccd8d8a29aed9912fc3485,42541,Tampa,FL
cust_0082dd86f522b41c90abae6f,uniq_a9aad8601d8fff09024a04b0,30932,Cleveland,OH
cust_5c7b13425c737a6e338d144e,uniq_d771419b11a4a3997097ab25,52917,Rockville,MD
cust_d5827e7c5f6f81228ba556b0,uniq_65dcede62b96c97efd605bec,85718,Rockford,IL
cust_8088ad9eb6b46dc5a5f18f2d,uniq_607d8302ef291161502c9312,50988,Rockford,IL
cust_f0328cb3b96766ccc56ae568,uniq_3c4b3ac564ee2f5209f0c641,34881,Akron,OH
cust_19aa6623c0dfc62226773dfa,uniq_e1b1ee98f2921fb7cd907db5,30885,Lansing,MI
cust_33ccbae969d6682c82a95762,uniq_17c378a4870373e672489ab3,75308,San Francisco,CA
cust_87ca2200d26a6a028f9a1f94,uniq_6de47af696656d6d9419e3b9,77466,San Francisco,CA
cust_e5568065b8c0cd176c9b4b37,uniq_ef1d2cc27f083fa36953c359,71186,Grand Rapids,MI
cust_1c5262aa58a2ce22ff2f6ab2,uniq_db48516816a998ffa2d8fdcd,75373,Albany,NY
cust_fbe58de696222ed8876af958,uniq_aace593192886ddd7e385d80,50441,St. Petersburg,FL
cust_3a935ad14c157df9fdad6e84,uniq_0ad63ddcc813cff9f11c3ee6,75191,Cincinnati,OH
cust_3ac2c7dc483e87172e02ad01,uniq_58432d7852630054efdb174c,13037,Vancouver,WA
cust_ee934cd34b50a3a1ddb67d13,uniq_ac9499454168c59108473a69,21802,Spokane,WA
cust_c8f53be07e5d1e72e58b0f02,uniq_e457ff7737e4824ecbcefb0a,61543,San Antonio,TX
cust_bc026b15bf3107fad1bfe867,uniq_d193592fb38bd2372628d30f,76249,Buffalo,NY
cust_9149c03e78be1dc98d96a0ef,uniq_4c298ceb23528d1c02286061,69930,Los Angeles,CA
cust_12bb6cdc9fe82f0ab5acd460,uniq_2754b078547811d9be8521c6,41552,Milwaukee,WI
cust_167ddf2ba403e25666410cc2,uniq_b066ac6df628c08ecd038674,38199,St. Petersburg,FL
cust_4a3a615c491486d543016ecb,uniq_4e8720d6cbe13eea939aae96,86460,San Diego,CA
cust_3162d391b22a62025f1d6830,uniq_16e71638478d6e549ca4d5e3,56254,Richmond,VA
cust_4e5c2fd352e7e32bef2bd9e1,uniq_a1ef712ddd5491838e2ad837,16377,Tampa,FL
cust_8fc58e4b640d4a1a5af8819e,uniq_05de7f7c30a7bff215cf5d36,16624,Durham,NC
cust_4b7dc38de587689052c61e42,uniq_03bee00f4d7f4c421473e902,46877,Philadelphia,PA
cust_fb0c59676393253dcba02c01,uniq_0412f962b40c59d76682a997,74866,Grand Rapids,MI
cust_17431016755a83626e25aeec,uniq_920246af7d437ec9a964bb7e,88317,Sacramento,CA
cust_1ef699a7b05147319d6da6ba,uniq_c94dc05e6498cf3c86ef4a37,95755,Columbus,OH
cust_ef339800ad36f0ece26dc44d,uniq_1b62bea4b42c7bf1097b2672,98148,Raleigh,NC
cust_d66e7dc954d81284a954ba38,uniq_657762b185add704591d691a,71680,Chicago,IL
cust_8cd0f1435636dabb5dade039,uniq_91cafc35444022a8eb48f5db,47453,New York,NY
cust_b4581ee619719e96849753ad,uniq_ba7023920b0f78f07e1493b2,80345,Houston,TX
cust_4c2a6b8f45b48550322a0133,uniq_af3f3bcbb07cd97ba85e7eea,11071,San Diego,CA
cust_e530e096f5f789bc1949505c,uniq_24e5791b2ae60931167e702b,24089,Tampa,FL
cust_fa49c5015b4bb7c1b0490d01,uniq_d170932e4a9915b09751b36a,66482,Bellevue,WA
cust_3b11b9de2ed49fd625a4e881,uniq_6e204c502c97ccdae5fb5e28,27555,Buffalo,NY
cust_8f97952ba37555ce147c52c1,uniq_24f6d2d5c3ee870175c77a9b,44664,Durham,NC
cust_2191fd1076c8fbf09aa23ec5,uniq_6279289ea8fc34f832895bb3,57943,Aurora,IL
cust_a7c52a88be22901cd52b0dba,uniq_40c078c76a24297a4f3d5dd6,62855,Syracuse,NY
cust_c08d2dd356cc2eeaa30e1579,uniq_ac96e96d8838c9ceda6565f4,57964,Sacramento,CA
cust_32bd5fb7c115c67f3024bead,uniq_53d7bed10e5c8da273e76dbf,15930,Joliet,IL
cust_8ee43eb47795e03dbe5b5967,uniq_3bb243b7c22510f4f85acd30,62505,Mesa,AZ
cust_50febb6c560afdd175b4a325,uniq_ee8dd3fc095089fe6247743a,16705,Frederick,MD
cust_362d132da2d81d986aa1d672,uniq_396b55f0b93e002e12e66e90,84747,Fort Worth,TX
cust_d704936f562f31dd2ce9b312,uniq_3b37eb451a1ef89b52e76401,83638,Seattle,WA
cust_3331038677f8b3b5e8983810,uniq_7c4be6a6e27df328f2c89d63,35513,Rockford,IL
cust_b2026f7e4e867d02d22fb990,uniq_276192a6d40aca7d430c42aa,57516,San Jose,CA
cust_051098261c465a15f1a846d4,uniq_87863abf7f7f41159d5c918d,82512,Chesapeake,VA
cust_d2828ce6fde015668a30dffa,uniq_f9294b8b5e1a307878eb5eb3,47827,Orlando,FL
cust_9d24e4c7799a133a63b4d9ca,uniq_e5017cca1be6952303f486a6,19637,Aurora,IL
cust_6c070302e37015524ccac995,uniq_eaf37eee1db6f97d592bf4d3,60639,Madison,WI
cust_8498695e309e683708368263,uniq_a17ac9b11a268cb57fbaf88e,76093,San Francisco,CA
cust_79c81b6e8494c24fc99dfcff,uniq_2359a67b61c7d11a5d9c6cde,69028,Independence,MO
cust_824e154f907557c02681d522,uniq_c3a44c96b54f07ec307c96dc,82070,Miami,FL
cust_a6eacb702ad23c56d352f08d,uniq_7bf762da24d839b15932589b,46663,Elizabeth,NJ
cust_246c0bf1e79122f9aa9c5fa1,uniq_ffb6aefb7decd79b556dd500,91689,San Jose,CA
cust_aa799ea4f1f5d1e53ee22754,uniq_962f1d014cd8d63a049f8281,99181,Los Angeles,CA
cust_4d2b627afaaa2392f2239042,uniq_7ba4ff87f56e8cdf6747ef0b,90090,Albany,NY
cust_ecb56d5e374fcd86e7cd2add,uniq_cbc1ddd7b5441e260de126a7,25572,Chandler,AZ
cust_b07f3dcbda6fb8d2cdc78e6a,uniq_14c0917bbde30c0e7b44510f,26864,Akron,OH
cust_032c13608f2ea1ff2f6187e2,uniq_727a4b079382112cb391f263,22672,Bellevue,WA
cust_6404e57a5489e62d61eaa760,uniq_3a4ef197abb5531bf188e738,61629,Akron,OH
cust_a44802730fc1e95c870e00b7,uniq_6b1924bce876d9f6b76b3e7d,58915,Allentown,PA
cust_fb145b6761d3fb586855b308,uniq_8a58bac41f83a65013ecd67f,54444,St. Petersburg,FL
cust_e63acbc21a4ce81d4e03c687,uniq_262222d2e8f736cd9a15586d,83116,Chesapeake,VA
cust_7465cebe6f981147bd5dc3a8,uniq_e971b80d35472bc55c320afd,57920,Fort Worth,TX
cust_5fa36eb296c8502f493e0824,uniq_d26e108c34699cd754b98789,28909,Dallas,TX
cust_2f73fc008394fbbe27de69b4,uniq_0ea589fa767b5fe8f885c912,36090,Gaithersburg,MD
cust_f2a883140107d2aeda501c6b,uniq_2848de71f48a89e74d6d87fb,88966,Worcester,MA
cust_2e5a55786b6d53f14b25fbdf,uniq_0a86b743a8f0d9463687f204,76731,Greensboro,NC
cust_53d9b58be38829ac167f2116,uniq_be5eeac30d70716e5ca48273,62610,Tucson,AZ
cust_52bf79823fcc318e6a548a5f,uniq_7be80f03e678bc27ad00678a,75546,Toledo,OH
cust_4c4549e7fd25954b51af417a,uniq_9ed06f7bea3fa841643c1bc2,15276,Mesa,AZ
cust_fc0562df7a035f078bdf8d22,uniq_3a1c97d352422479d5d062d1,15938,St. Petersburg,FL
cust_d7b1b045d34479a8620be4e7,uniq_221b08da9d59a3a8046fc0b9,15100,Allentown,PA
cust_0137974c7b0a186ebd9d56dc,uniq_7dfd7d6cee2b6157b1d24369,27961,Los Angeles,CA
cust_cd466171b2a3c7c70d6892f0,uniq_087adfc46b8d914465b9f0ac,53652,St. Petersburg,FL
cust_b36fef550cb9e802f5033236,uniq_af3192f93895a11296b5b8d3,72094,Aurora,IL
cust_f2ead79a974e2af1f4861b55,uniq_9454469a031ccbbea1dc9e07,78069,Charlotte,NC
cust_fbd7dc29974e891a65e73676,uniq_c7e40200aa12434c25066a6b,69898,Tacoma,WA
cust_8a086687b0375b60b775900d,uniq_8e4915cf7085fb3318977cfe,29521,San Jose,CA
cust_4f83b7d81aa518927e81507b,uniq_8d5c0bf2a5c27add5b5bd944,89463,Detroit,MI
cust_4e9cfae6fa019771adba38d5,uniq_e332104d67545bbe44b461a1,77568,Paterson,NJ
cust_8f35063d75301de6b976dcdb,uniq_d98284b107b79997a85ddf7c,28321,Pittsburgh,PA
cust_66546fb8dbe6c9ccc93c46c4,uniq_5ace2eced0531b3b4b593ff3,52987,Austin,TX
cust_f6ac5530adec77e782f698e0,uniq_102fb60db62f1934ab111ba8,90356,Naperville,IL
cust_6eda800bb23f4e9a3a35fd8d,uniq_5ced1838de3a15d1b2957bd9,51750,Rockford,IL
cust_5398fc51c2de07d7279a1d39,uniq_252ca207d12d85f87e371316,31299,Toledo,OH
cust_0f9aac8d35849699489c45cd,uniq_f4187ee73e3f3641d2516db6,61505,Chandler,AZ
cust_56b5ce8c97c76471efbb221e,uniq_7cb57db9edf4ac66cf4b97b5,90805,Durham,NC
cust_2967369cb6d257629736e144,uniq_c1096f44bbf9d8b94ce430de,49221,Miami,FL
cust_67e535f41346d83e5e7f1396,uniq_64f3f9026d72f0d2cf01bca6,87820,Reading,PA
cust_e27c6b3a617199d74e212f82,uniq_426246795a847548463de987,54089,San Diego,CA
cust_e3468ce927d03be50b3607bd,uniq_91d8749b44d9d19c1b2463fe,76494,Paterson,NJ
cust_24afaef5104f9f40329ddb27,uniq_c1e4616cfead2a282c241d64,76809,Tacoma,WA
cust_260f6753a82b53f06ddf2c93,uniq_979a086e7d57855811f20da1,79774,Cincinnati,OH
cust_f2ea562c974c261b8af66c9a,uniq_6b25d30a4a5dee46dac6a48d,74205,Fort Worth,TX
cust_c37e558ec64e69b10e7799da,uniq_b68f9fd2f86a03b63ac99dde,83783,Aurora,IL
cust_e1d8381bd8448c8f86b48703,uniq_8bbbca2dacd55fcd537be70f,49294,Lowell,MA
cust_f8a876aef62b8571367f34ae,uniq_76fa9073a402629d7c5ff6b9,72245,Rockford,IL
cust_234b7511b32cb5ab75922282,uniq_525480ad8c5db30fb11e0127,12180,Fort Worth,TX
cust_3871e704d6c5a29baade8e23,uniq_97e99bf5d9538ec536732033,58281,San Antonio,TX
cust_c42e6ac71b02acbde57ffea3,uniq_5a489fa1a47ccc72759b21ca,53416,New York,NY
cust_49773c6ad6c6b9fe50307d4a,uniq_22a9380d8f4b8c925a8e475d,98317,Jacksonville,FL
cust_e690935d9c58be8f1167f055,uniq_a2115b0c09ffd35e00773900,24366,Orlando,FL
cust_42678e4f849e5dcea69f2e18,uniq_dd3a0b507c7b359b97d23edf,64596,San Jose,CA
cust_f4165d13d34e68c90c3e37a1,uniq_fa318689672229b2430786ef,86507,Knoxville,TN
cust_7703185c1f46c0af10525fef,uniq_384d36082f00d2a15d197aeb,50327,Chesapeake,VA
cust_570d4172808ed0d7ae341ea4,uniq_935006a3576226eb5bb43dab,92478,Syracuse,NY
cust_0caa76dc460c0e7890e41aa1,uniq_a5b06ac0d641e485c42112a6,13492,Dallas,TX
cust_affc584bce9bc902577d2c24,uniq_550660203badae09b3ec5304,88238,San Diego,CA
cust_1335b6258a87a827ac083907,uniq_9180889d3310e8ed01c009b9,72205,Chesapeake,VA
cust_bcca596d9a5302880f3b1442,uniq_2d48670ecd4d8c8cfb263f9b,44803,Lansing,MI
cust_3a724693d6ec77ac3f3185a9,uniq_339cde0beca22743d37cfc44,95929,Miami,FL
cust_9895d0d0f8914d9b864e1c6c,uniq_a559c926b9124b57d866c509,85821,San Diego,CA
cust_64fd7f0e15c83a6b468924e5,uniq_f922a4ffd7eb49b31e87a877,85711,Los Angeles,CA
cust_5756225448b1648a73a661fb,uniq_b070407a6730c624f4463e38,39824,Cambridge,MA
cust_f57269add36247e967fb1e00,uniq_7932a9636c76a9b4698cc45f,16731,Austin,TX
cust_21e9805e375ef3d1b4bfa10b,uniq_8e1af6a0ffbd906161be7cc3,86483,Orlando,FL
cust_ac1b2a622570a49a01b65167,uniq_7716f595f291ad9b9a5d5a7a,72973,Greensboro,NC
cust_4532a6a6bb7684038f58b104,uniq_2599501fd20313adfb8fe016,32349,Houston,TX
cust_78d66d9d3dc86cb35d22955f,uniq_bf07155f08f0491a84bf3ef6,78712,Aurora,IL
cust_c9672e6f73f724ba06e230b1,uniq_c91591964ab62c9a79c8a9f9,92447,Houston,TX
cust_ad26574529b4ea15a5a3fbf8,uniq_98f5584d92be4ac8433c49c8,91230,Columbus,OH
cust_f7cf745a5c1595a146c6465c,uniq_15e2a79d33275eaa6cf34a56,59832,Virginia Beach,VA
cust_29150ec46e170a2dcf1ecb1e,uniq_553f7cc085eeb1205f1d2059,29369,Lansing,MI
cust_bc4bf03cba67ecd65c699a53,uniq_f3aa0702ef1badcfd3cd42d0,99224,Kansas City,MO
cust_3990ba53926564af13a62402,uniq_4a8868da2089c14ca6165256,41745,Houston,TX
cust_bce382f59bacbdd06e2244f5,uniq_8a69240260c1ffce4cef5cc4,14138,Fort Worth,TX
cust_9a8a413ba7c5098f4d99bb99,uniq_f0a30217f26f19419743a7d9,85047,Baltimore,MD
cust_982667615879730666f93fe1,uniq_72c8248b5075d15d065060d8,24404,Naperville,IL
cust_ed811948465248ed675b1c51,uniq_9272520263397e3258e87971,35006,Bowie,MD
cust_b5d6bdc2a0496526e0e17365,uniq_bf7e105e9dbe9427970ecb52,12482,Rochester,NY
cust_b174c5baf479ee4f8c388356,uniq_b42691bf8e2d0846fe0e626e,67807,Augusta,GA
cust_db41fe315aea343e090b5390,uniq_7596b9054e5b19eb8ada367f,51116,Los Angeles,CA
cust_9ef6c9cf8c98883ac8ad1b62,uniq_b1286085cef26be5b26aa008,64890,San Jose,CA
cust_827bf4bcd66df18148b9aa08,uniq_3773eab6256431aeef18d4ee,29848,San Diego,CA
cust_b523b333cd4b86824f61e69e,uniq_48cf53afc5ecbb5c4f1574a2,64127,Grand Rapids,MI
cust_edd3c052c97f99c8b1cf98dc,uniq_4ffcdaeee851b3f052829c61,36724,Aurora,IL
cust_a39198f03c00670e9f272d52,uniq_eb7b6777550a5b3b8c6ad6b4,63788,Winston-Salem,NC
cust_c5bfdb399f5b3eca83de3949,uniq_8109a84273a6c9764741fbb8,75774,Sacramento,CA
cust_e54981af17438f8aa4bab62e,uniq_71ae6fe25a935ee87075ccbd,90147,San Jose,CA
cust_fcd7782e6294e22da87e806e,uniq_509121458623abc9c5a86909,71814,Elizabeth,NJ
cust_0ad240b689da23cd0eb6a6c2,uniq_6884a86711a12e492e55fe44,18163,Sacramento,CA
cust_66b9f542518b401e01329efb,uniq_144490f433e3b1c1d303fab0,28098,San Francisco,CA
cust_a870d207e64123a4dbdfcc5d,uniq_c3eb9340076a7245e29caa16,77984,San Antonio,TX
cust_18218bb72bfd4302cc09e367,uniq_2c7bd510cbe48dd248be865d,37176,Seattle,WA
cust_62e81d0ac79fd96c615d365c,uniq_26626d4e951ebd4d9c73f5a6,83516,Reading,PA
cust_44bc57d91a65457313090ebf,uniq_6d439132656668b7b04d984e,52604,Boston,MA
cust_1b6ce71f0694f5536d9d3472,uniq_56ac68c1b1287478b3fc054d,96799,Kenosha,WI
cust_9f42e781c7b8c31fccaaa794,uniq_5c116bc3f9205e3e23f51ec1,72701,New York,NY
cust_bc67b331ad82cce7e65fa284,uniq_a14318868e466c48410f806b,78875,Houston,TX
cust_72f67104b5086d38ce36ab28,uniq_76ddfc9085d9ddac468164e0,59391,Springfield,MA
cust_86fee6bdfb1897ef152327de,uniq_2a043293aac784b28011e422,51124,Tampa,FL
cust_12e64fedfa2ba44b3c8608ee,uniq_ca89eb4930c9e7aa1abb0424,32699,Greensboro,NC
cust_a0702b5682460ea007ed8e48,uniq_ba8a393010a8cf22802ef7e9,70249,Edison,NJ
cust_c1dee4c7b8fa0ae437ba6fd6,uniq_3fbfb0bcee5528f9157e69ab,79878,San Jose,CA
cust_e3cc2cd08ac9bf161630d3e1,uniq_8503f48c9e5892557054c447,54869,Carmel,IN
cust_fcdba1660fb824f0a2708044,uniq_435a6182fc2e244b7dfe3475,81601,Evansville,IN
cust_2094e33b32d859e66d108fe0,uniq_3db6dd20b72c2d710ba62837,56437,Raleigh,NC
cust_aaac41a6e7ffe8dd830c1735,uniq_268aab0c06f59a3c84755c55,98587,San Jose,CA
cust_bea6fb8a4f3531787ee57c98,uniq_131cac09de842ea4c41f92eb,99226,Houston,TX
cust_1703431f1fbb4ad3bea626be,uniq_b8abdfe453ef02432c2569de,94319,Allentown,PA
cust_44784209ef05f6102ab388f8,uniq_eca1c25012516333a939d7f1,44650,Reading,PA
cust_df717b01c5a864c8fe0dee91,uniq_982dc96cba387da6e5b818e5,89963,San Antonio,TX
cust_cdb5cd84c57d43f59e285a3d,uniq_5fa7b38d1a48510be765a96b,73462,Albany,NY
cust_029fbe478d3c475c35fba938,uniq_1fac8413e18442cfeee5feff,35200,Raleigh,NC
cust_63bac570c1b4f141a29ff475,uniq_984468014a74931be66e84f3,42311,Philadelphia,PA
cust_a5ae2465322d4084e86a5f38,uniq_5f06863732c7ce28c39885aa,46569,Rockford,IL
cust_5425bb159c49af5b15bd5b5c,uniq_bf2ab2df44da34e70de5c5b4,83149,Detroit,MI
cust_4f70e5c8a08f653f774bbe33,uniq_4eba5a103b4a066c907a0f2f,49124,Carmel,IN
cust_144974c2d46b798e8801895b,uniq_3c03717ee8973207db6a3b2e,39473,Rochester,NY
cust_55db4a7a794c0c1c8ff11f6b,uniq_0440c7cddac4a3d373b70c10,49008,Seattle,WA
cust_b3c8f57a01ff3449845354dc,uniq_fe6264085dd8f8a0b3d3f2f6,47880,San Jose,CA
cust_31fe9a3b12bd485e61cf6787,uniq_4fdaf5cee08a6f8ec17c03e1,37168,San Jose,CA
cust_30911ec794f1430974df3f07,uniq_7c655892471925eb38d780b7,74094,Frederick,MD
cust_7efc28461926824d462e89cd,uniq_1fd82448db48e92b1e666982,51555,Chattanooga,TN
cust_2c54f0f934305830506d24d8,uniq_d9bc4405f6d7ba40084909d0,72888,Greensboro,NC
cust_5af479d5478b73d866c19979,uniq_201ec5e4af1d48eba0cfe34e,55718,Savannah,GA
cust_897bc7cb500233a97b05e577,uniq_837b3a065ee3141c7eb15ff5,83464,Joliet,IL
cust_efe10c9828d91ab3bf938f77,uniq_9c2b02d0cfaee8ddbfb6b382,45842,Vancouver,WA
cust_0ffb62b480822a25c08ef8bf,uniq_acdeba94cafa2137852d6bb2,47721,Sacramento,CA
cust_6740450fb6bbd7d80c11f52f,uniq_28ed0bebe5cee88affcf8200,25974,Los Angeles,CA
cust_5988b33e3867f552bf4c60ab,uniq_ecdf4341f6b1f6b6952c6b08,85166,Buffalo,NY
cust_a87ae1160b168fe5d9c3e813,uniq_954dc33d8e911ac9a8f8ae04,98686,Grand Rapids,MI
cust_72b8723f29be6eb5a2e05fc5,uniq_a273675b408a070a66930bc4,81197,Augusta,GA
cust_b970401d95ad1ca6780cdfcf,uniq_ebb3c1c9bf96266e161c2d7c,59767,Houston,TX
cust_658354620c4e7a33fd3c6625,uniq_b4c8341a5b0145b51ca314a7,61712,Houston,TX
cust_1fd2f3820721229c9b8e3b73,uniq_f4a330014d742cabc1a49e46,55237,Durham,NC
cust_c28e422522e1b1bda91e82cd,uniq_253c3b8569920d834a5223f5,29198,Reading,PA
cust_9ad6bcdd0ff38403e5f32bcb,uniq_4d4694bb415c6f4ac077263a,48070,Carmel,IN
cust_8eabd1eea3e35608b2d22976,uniq_da58b406116bf4ab849352ee,15513,Miami,FL
cust_e321462973a869a536b4e37a,uniq_feebe22274140dbe2db99fee,47700,Baltimore,MD
cust_a50badfbf5077fb59e521288,uniq_73b05429f804988d46c27db7,20358,Syracuse,NY
cust_e7059dd547bced32c9f89dee,uniq_94d7e548ddc8a7ca5e920581,55398,Austin,TX
cust_63807bad8c4d5872ee3da2fc,uniq_5837989a66070c6d8e975374,67983,Green Bay,WI
cust_c0b7daf0152e5a02d6824ac3,uniq_d51ce1c81f6b77629286a86c,95979,Jacksonville,FL
cust_4f9555084ba04906f9d5c596,uniq_ef6329c6127ed80be0ddd099,43612,Jacksonville,FL
cust_0b53824eb75c69fe976cdc39,uniq_1d9b83c0285606059b347148,72793,Dallas,TX
cust_9ebc28e4a381552c4a6fdf05,uniq_4f65a7fe1de9a1fa5798d36f,38047,Virginia Beach,VA
cust_33fedf012d10fbd416c630f3,uniq_cf8233cf9abee84940e7c7fe,36485,Los Angeles,CA
cust_64627f56206faea7d5eff239,uniq_84e5ff9888e9fcd3dba95ca0,80592,Spokane,WA
cust_b912a689e46324758a2b2125,uniq_5a488704f5c992c5da9efcc1,45537,Newport News,VA
cust_74776e60291709b76a3f03e1,uniq_2e87438ba3e1b89777c3eee0,83664,Naperville,IL
cust_686921b7f9aff2661fd50365,uniq_58c3d93ed61a0c1132da1a87,45601,Springfield,MA
cust_8a473aa1dcc489d87db35b14,uniq_75da4e414fd909860e1a2d1b,27992,Edison,NJ
cust_b20ae9db6a87d2a5abf2cddb,uniq_5ab7daea7c8e5079cd386a74,24316,Paterson,NJ
cust_34c1c2dd49c3af5d34945ce8,uniq_9697d6cf619f059e113de527,90698,Indianapolis,IN
cust_80ccbada04c7608d3217c907,uniq_8dd07bff808e01b5205c9ca7,86917,Miami,FL
cust_27eb91381d5a3fe533608083,uniq_fefd439b4703063469c3e21f,41363,Raleigh,NC
cust_a6dfbbec3751c4fc2d3cd5e7,uniq_d1b9ba06fa6fdf1c817abb30,41779,Aurora,IL
cust_3a9b7af79577beb91cb8466e,uniq_13c61887281022abadaed34a,16653,Worcester,MA
cust_8140ed2a62842b97609efe73,uniq_9c0c99778a5190f7f05b4a1d,97796,Nashville,TN
cust_948247ed3191a02c4f630230,uniq_a26bf3639738fdb396307591,79604,Rochester,NY
cust_f68c87c4828fb61339912f98,uniq_b988b5588f54d40f6f9ef59c,39579,Houston,TX
cust_9871b9ecccb3bef166293869,uniq_ab1247a14dcf52cea73d1e46,93616,Los Angeles,CA
cust_e0ac9c6eca61b5f8ecab09a8,uniq_b8ae200f77077f338fb46503,40518,Albany,NY
cust_c5ce2255f78ce6a56732667d,uniq_9f42f82b50cf657f3f659fe8,16880,Buffalo,NY
cust_52a0d188360f0772690fc517,uniq_d633fb1b01bdd639d4018a07,23133,San Jose,CA
cust_08e72257e676ecf428ee907d,uniq_b4a18f8150943bfad251f6d9,64172,Newport News,VA
cust_51285e34da8931d18addda02,uniq_10483938047d98d2c82a874b,53292,Sacramento,CA
cust_5336a442837f2278ed2fad92,uniq_e61e68835924a5dd285f5ce7,71918,San Jose,CA
cust_78a5880080d41d3109d21ac9,uniq_7f6ac9e8984566614478169a,23178,Houston,TX
cust_1913d08d23d0b81e307fe84a,uniq_4db3e909c005674e298ddcab,99285,Madison,WI
cust_6d58149a054cd300789824f3,uniq_a15c9111060673bc0e7629c4,28018,San Francisco,CA
cust_393f94c778320e9a831674a5,uniq_ea5e7ee0851a58f42f939a93,10679,Seattle,WA
cust_ba3dba2a8e995d5875a14e1f,uniq_a5354d537e42c05fa9561b66,82135,Springfield,MA
cust_fffa2d7fb11487382c41fbae,uniq_6dd2f767af9bf8189f99535d,30701,Pittsburgh,PA
cust_ce3b4121b7bce182a4876527,uniq_f0103286a3a71c230d04a43a,63334,Houston,TX
cust_c7a51c542fb45ffa4a43ab8d,uniq_8d6151669d03a04d4c5e688d,95575,Rockford,IL
cust_86d10fc3bcd02f9cb890df30,uniq_50d74fbc98bd9c61f5fa6c86,72350,Orlando,FL
cust_742bb11af1decabcaa4c0837,uniq_3424739f91d1be4d2dc491d9,72580,Cincinnati,OH
cust_18d4552e6ba11670a2980830,uniq_b5e509e0ecf7780796ef402d,95267,Allentown,PA
cust_e3ae04829940626b322f55c5,uniq_94034b2115b12243e69971e6,36143,Augusta,GA
cust_acf6f35e060931ee7f5bd6a4,uniq_0997855c5ac16c8ccbfa4979,47649,Albany,NY
cust_8152607bcd4d664e1f3b2a1f,uniq_42dbc93103273380600e6bd2,52096,Columbus,OH
cust_e7a0d31efb3e2ca8e6d6a3c1,uniq_c5f138c5cd5e77ab79d9ddd8,47409,Aurora,IL
cust_8d05e9aa2871f7d1c3b5b8e4,uniq_07dba867e541c2b541f60732,94659,Miami,FL
cust_9e994d268fb41d4993c74937,uniq_7ef77d5760457ac448c3d67a,17754,Elizabeth,NJ
cust_95a4e3d6198088d8d5d4d54e,uniq_5d65da9d3e1efc54180b4dd8,21725,Durham,NC
cust_a99a607f1fab6273d088f514,uniq_dafd08cd59c833def9645343,95498,Syracuse,NY
cust_d62bb5d0d2f0f7482ea62b30,uniq_fa5e022f8ce9315409c0151f,85252,Aurora,IL
cust_d50ef7773ee9070490c52eea,uniq_472edc4c91ed19f56f9be540,40437,Albany,NY
cust_f7546dddd01fd654050170d3,uniq_b9884dd12f239b9b33b35b9f,80143,Erie,PA
cust_09245052d31b396b9e25d2d7,uniq_f1fb2c6d0310a8aebc8fc038,14888,Dallas,TX
cust_8ce40af60d37c8b3090785b5,uniq_b2cc2ed41330444d94b9f718,32946,Knoxville,TN
cust_ac874baf3db0b4c79c9f81f2,uniq_ef79e71b1cafb498c80c88e7,64773,Rockville,MD
cust_d4764760b29f929d3d18190b,uniq_339c2a9e29357f6263b0100a,33040,San Jose,CA
cust_6f1b114d5744d5d31a705073,uniq_4df390b904e045332073a945,14763,St. Louis,MO
cust_eb21111efa73d36fd8c9736b,uniq_b1b9e3f05d2c2b6dae4bef6e,62034,Sacramento,CA
cust_3528a540bff434ae0db2d2c4,uniq_ffaf3bead895ff84dd050879,74930,Dallas,TX
cust_4297d4a92efb69bbe79e828c,uniq_0d75e754a579d9be3dd5730a,34420,Vancouver,WA
cust_b704df19fdc79464455c9c5b,uniq_c4d0c82abfaf52b60118ebc8,47941,San Antonio,TX
cust_fa6b67992fa99140be1475f2,uniq_1cb17c071016ae9e1391d5da,14910,Naperville,IL
cust_c1a0ff7b595fc935fde81932,uniq_6a252402a3716f46336baca9,11214,San Francisco,CA
cust_b0d62b346ed937eae741de9a,uniq_ea92506ac3ba91394cd7f836,49110,Atlanta,GA
