order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ord_1f8c0883b93e6c1f8914de6d,cust_826067259a6e13c418ae6ee5,delivered,2023-11-03 22:57:54.968485,2023-11-04 07:57:54.968485,2023-11-07 07:57:54.968485,2023-11-08 07:57:54.968485,2023-11-11 07:57:54.968485
ord_d8bc72e47009f3b43be55d5f,cust_add2c144bb2f31a6dd4020aa,delivered,2023-03-30 10:44:22.683442,2023-03-31 07:44:22.683442,2023-04-02 07:44:22.683442,2023-04-09 07:44:22.683442,2023-04-06 07:44:22.683442
ord_8448766defb361a497982375,cust_5475fcbf45d4cb28138bc569,delivered,2022-10-18 21:36:12.787221,2022-10-20 00:36:12.787221,2022-10-23 00:36:12.787221,2022-10-31 00:36:12.787221,2022-11-03 00:36:12.787221
ord_17490b82e63e89c75a72ea0d,cust_c17e5630f1539b4213bfe23c,delivered,2023-10-06 08:53:05.888985,2023-10-07 03:53:05.888985,2023-10-09 03:53:05.888985,2023-10-17 03:53:05.888985,2023-10-22 03:53:05.888985
ord_b3adbc2662d384b279a80e63,cust_8e32492e194755d945b87099,delivered,2022-08-12 02:22:25.154817,2022-08-13 07:22:25.154817,2022-08-16 07:22:25.154817,2022-08-18 07:22:25.154817,2022-08-26 07:22:25.154817
ord_41f2cc8105d11df9aafc9872,cust_f3732b18a6b0144120ae2d74,delivered,2023-02-08 18:49:29.553184,2023-02-10 07:49:29.553184,2023-02-13 07:49:29.553184,2023-02-20 07:49:29.553184,2023-02-18 07:49:29.553184
ord_372fbfc5c6a7d80d372ad6e2,cust_0837d27f57f22defca731170,delivered,2022-06-21 01:49:12.755785,2022-06-22 23:49:12.755785,2022-06-24 23:49:12.755785,2022-06-26 23:49:12.755785,2022-06-30 23:49:12.755785
ord_97d317a9ec47cb9fd03f21b9,cust_afe3117d7657d5388a07a3ad,delivered,2023-05-01 14:11:47.636465,2023-05-03 03:11:47.636465,2023-05-05 03:11:47.636465,2023-05-15 03:11:47.636465,2023-05-12 03:11:47.636465
ord_75d3c58f9ea576676d6eeac5,cust_15d6d249dec2a507d561ec6f,delivered,2023-04-22 22:40:04.127796,2023-04-24 15:40:04.127796,2023-04-26 15:40:04.127796,2023-05-06 15:40:04.127796,2023-05-01 15:40:04.127796
ord_3f817650c9b4cb1d63654fe8,cust_f923ff013a0ea7a802200eca,delivered,2022-06-10 10:12:55.805745,2022-06-12 08:12:55.805745,2022-06-13 08:12:55.805745,2022-06-15 08:12:55.805745,2022-06-25 08:12:55.805745
ord_10cde3f099c53ca7e025aff3,cust_41943c7ddde929359899e503,shipped,2022-02-07 00:54:14.112942,2022-02-07 22:54:14.112942,2022-02-10 22:54:14.112942,,2022-02-19 22:54:14.112942
ord_2d513985d295bceffbcf7ea3,cust_e013abd02516da1cd9274d24,delivered,2022-05-14 09:08:59.305780,2022-05-15 00:08:59.305780,2022-05-18 00:08:59.305780,2022-05-24 00:08:59.305780,2022-05-30 00:08:59.305780
ord_bf8bfb85702b22fb2052f33b,cust_71c599d83decc6ddfb372625,delivered,2023-08-25 19:29:43.585994,2023-08-25 23:29:43.585994,2023-08-26 23:29:43.585994,2023-09-05 23:29:43.585994,2023-09-03 23:29:43.585994
ord_4d1daa3e84a0c71dc2691023,cust_543a11dbe37a6dbc9f4d599f,delivered,2023-06-01 11:08:44.031014,2023-06-02 17:08:44.031014,2023-06-03 17:08:44.031014,2023-06-11 17:08:44.031014,2023-06-14 17:08:44.031014
ord_fe450e8122e0c502419f5093,cust_b50e0afbee85f4198a8820f7,delivered,2023-03-19 07:19:45.722564,2023-03-20 11:19:45.722564,2023-03-21 11:19:45.722564,2023-03-28 11:19:45.722564,2023-04-04 11:19:45.722564
ord_319db05e54c1df3cbd72613a,cust_3fec4b90444759007e9489dc,delivered,2023-05-09 00:00:02.804041,2023-05-09 13:00:02.804041,2023-05-12 13:00:02.804041,2023-05-22 13:00:02.804041,2023-05-20 13:00:02.804041
ord_27bb81b1b2913d2421a5a4bf,cust_46027dbca1cf5bc21adb633c,delivered,2023-05-17 12:49:03.370909,2023-05-18 11:49:03.370909,2023-05-20 11:49:03.370909,2023-05-30 11:49:03.370909,2023-06-01 11:49:03.370909
ord_008e66e29c07e5c1d7f6ba14,cust_bafe763235bda1205561bcc7,delivered,2023-01-15 19:40:49.325048,2023-01-17 15:40:49.325048,2023-01-19 15:40:49.325048,2023-01-29 15:40:49.325048,2023-01-23 15:40:49.325048
ord_15015b1c55f1a66bb17ef407,cust_74b4841cfb52815740748da1,delivered,2022-10-21 09:35:50.515035,2022-10-23 07:35:50.515035,2022-10-25 07:35:50.515035,2022-11-03 07:35:50.515035,2022-11-07 07:35:50.515035
ord_10f81a0c407a19824f9b6a52,cust_c8873f4df48ed077fe9bb327,delivered,2023-02-09 17:15:07.094155,2023-02-11 10:15:07.094155,2023-02-12 10:15:07.094155,2023-02-15 10:15:07.094155,2023-02-16 10:15:07.094155
ord_8a00c6017b680b712cb0f82b,cust_7fdd22c01de1a400e6cd8824,delivered,2023-05-10 02:57:08.896785,2023-05-10 05:57:08.896785,2023-05-13 05:57:08.896785,2023-05-15 05:57:08.896785,2023-05-15 05:57:08.896785
ord_d62ad837c98d58d4d6aa6b5c,cust_2b998e2f064dea9eb4f82caf,delivered,2022-07-14 05:47:29.826234,2022-07-14 07:47:29.826234,2022-07-15 07:47:29.826234,2022-07-20 07:47:29.826234,2022-07-21 07:47:29.826234
ord_86cce79fb131cdea3f559e07,cust_07812e3a1dbb61d34a5f434d,shipped,2022-11-22 01:15:35.981562,2022-11-23 10:15:35.981562,2022-11-25 10:15:35.981562,,2022-12-08 10:15:35.981562
ord_7dc61276d81c6de31afc014f,cust_090fa85fbe1df21b73b27506,delivered,2022-04-17 01:52:43.693835,2022-04-18 16:52:43.693835,2022-04-19 16:52:43.693835,2022-04-26 16:52:43.693835,2022-04-25 16:52:43.693835
ord_5d64c0264aa5ac6ba1e362d6,cust_6bce5994e5cb87e5a0cf08b5,delivered,2023-11-13 22:25:56.947660,2023-11-14 19:25:56.947660,2023-11-15 19:25:56.947660,2023-11-21 19:25:56.947660,2023-11-26 19:25:56.947660
ord_28e1bb9fb1c7d77806da5b5b,cust_e32b8ffb6c68dd8b24fa406f,delivered,2022-09-27 17:56:27.760535,2022-09-28 14:56:27.760535,2022-10-01 14:56:27.760535,2022-10-07 14:56:27.760535,2022-10-04 14:56:27.760535
ord_8d347bc6b04002254b8a8d36,cust_0e0cc519dd3514ac51551573,delivered,2022-03-31 15:00:38.928137,2022-04-01 08:00:38.928137,2022-04-04 08:00:38.928137,2022-04-05 08:00:38.928137,2022-04-15 08:00:38.928137
ord_60bd8f28b783547c83485908,cust_aa4d01c26024d2b8740456d4,delivered,2023-12-28 23:25:20.877063,2023-12-30 20:25:20.877063,2024-01-01 20:25:20.877063,2024-01-09 20:25:20.877063,2024-01-05 20:25:20.877063
ord_b5085ca1d54985846f85234d,cust_db8cecbeb9e7c8d66298bcc7,delivered,2022-12-01 08:53:48.818561,2022-12-03 01:53:48.818561,2022-12-06 01:53:48.818561,2022-12-07 01:53:48.818561,2022-12-18 01:53:48.818561
ord_5b808980c4ca14cc4f0bfa0d,cust_a8e81c8446fc12a735070d12,delivered,2023-12-07 15:54:32.850318,2023-12-09 00:54:32.850318,2023-12-10 00:54:32.850318,2023-12-11 00:54:32.850318,2023-12-18 00:54:32.850318
ord_fbc428a5899f5a177bc2e2c3,cust_e483be865ff5be2bf6598cd7,delivered,2023-02-08 19:59:02.788005,2023-02-10 12:59:02.788005,2023-02-12 12:59:02.788005,2023-02-21 12:59:02.788005,2023-02-22 12:59:02.788005
ord_0e5760d6f5800afe0225cc31,cust_6bcd3aab2dd46885096e14b2,delivered,2022-01-20 15:21:08.321339,2022-01-21 03:21:08.321339,2022-01-23 03:21:08.321339,2022-01-26 03:21:08.321339,2022-02-05 03:21:08.321339
ord_8d0f4e21fed7b05e33a5968a,cust_f6f9187ac3fc7b40174b5e77,delivered,2022-07-29 06:31:56.140838,2022-07-29 18:31:56.140838,2022-07-31 18:31:56.140838,2022-08-05 18:31:56.140838,2022-08-12 18:31:56.140838
ord_5e4233df61eb0a7403a383cf,cust_2d45c77f743d20c1a5ed7d69,delivered,2023-03-29 20:40:03.926868,2023-03-30 22:40:03.926868,2023-04-01 22:40:03.926868,2023-04-07 22:40:03.926868,2023-04-14 22:40:03.926868
ord_60139218b9df22a1211f9663,cust_1d782fa28115a6dce2dc8800,delivered,2022-01-14 11:13:29.242809,2022-01-14 20:13:29.242809,2022-01-17 20:13:29.242809,2022-01-22 20:13:29.242809,2022-01-27 20:13:29.242809
ord_92e74a9c542c9c4c5dccb51d,cust_075463ea3607daa093bfac16,delivered,2023-08-11 06:54:34.983141,2023-08-11 19:54:34.983141,2023-08-12 19:54:34.983141,2023-08-18 19:54:34.983141,2023-08-17 19:54:34.983141
ord_5e44c4238a2783f2a5c5ce31,cust_723fa9f36b53e341a7e4ce19,delivered,2022-07-01 23:25:02.518391,2022-07-03 05:25:02.518391,2022-07-04 05:25:02.518391,2022-07-14 05:25:02.518391,2022-07-15 05:25:02.518391
ord_b0f65579c8150f67c1232f13,cust_9091405bd06b5bb0df33d665,delivered,2022-01-18 17:36:25.430030,2022-01-19 03:36:25.430030,2022-01-22 03:36:25.430030,2022-01-28 03:36:25.430030,2022-01-25 03:36:25.430030
ord_9e4fe25cc68da1e21d01efd9,cust_d6ecba53282b5f8a8e293786,processing,2022-11-23 05:45:59.388463,2022-11-23 17:45:59.388463,,,2022-12-08 17:45:59.388463
ord_047138690f295eada31f81a6,cust_04e81eadd29ea84f8ec907f4,delivered,2023-11-19 04:28:52.654110,2023-11-19 21:28:52.654110,2023-11-20 21:28:52.654110,2023-11-24 21:28:52.654110,2023-11-29 21:28:52.654110
ord_3d17cc099aaf251f125cc605,cust_c8af7df3ac3df3e03e04a0b1,delivered,2023-04-11 21:25:46.866683,2023-04-12 12:25:46.866683,2023-04-14 12:25:46.866683,2023-04-22 12:25:46.866683,2023-04-22 12:25:46.866683
ord_9cd2fb901412967bc5001bf9,cust_7ccb3f97c745d7566e66f968,delivered,2023-06-19 04:20:46.642217,2023-06-20 09:20:46.642217,2023-06-23 09:20:46.642217,2023-07-01 09:20:46.642217,2023-07-02 09:20:46.642217
ord_744c85d24e8e6cafebd9d123,cust_a28dc78731fdaf8a3300827d,delivered,2023-07-04 03:29:50.370946,2023-07-05 08:29:50.370946,2023-07-06 08:29:50.370946,2023-07-11 08:29:50.370946,2023-07-12 08:29:50.370946
ord_8e410befcf17225f91ced8d1,cust_4c29f9172dc4d75bcd0104ba,delivered,2022-01-20 15:59:33.927227,2022-01-21 16:59:33.927227,2022-01-23 16:59:33.927227,2022-02-01 16:59:33.927227,2022-02-02 16:59:33.927227
ord_40ab6a3d1d1d9015b06e13f2,cust_6275ddbdb089adcf2ba254cb,delivered,2022-12-13 20:09:59.119952,2022-12-14 17:09:59.119952,2022-12-15 17:09:59.119952,2022-12-19 17:09:59.119952,2022-12-29 17:09:59.119952
ord_1aeb46493199342a9779ed57,cust_1be0c21a5b1d665d36fad732,shipped,2023-02-16 11:28:32.950050,2023-02-16 16:28:32.950050,2023-02-17 16:28:32.950050,,2023-02-25 16:28:32.950050
ord_52c023ee202aedb9793943de,cust_fa4b28ddb573b171b1e93f4e,delivered,2023-06-30 19:17:44.032097,2023-07-02 17:17:44.032097,2023-07-05 17:17:44.032097,2023-07-15 17:17:44.032097,2023-07-14 17:17:44.032097
ord_cfce3482a9463e1ec35b2bb8,cust_7a4b88bd3ac5b0cfcad8cca3,delivered,2023-03-08 02:20:36.749381,2023-03-09 17:20:36.749381,2023-03-10 17:20:36.749381,2023-03-15 17:20:36.749381,2023-03-14 17:20:36.749381
ord_9a58ebb961f5aa6c5db8e1fd,cust_d90af40e84dc0bdcc9eb1fbf,delivered,2022-06-09 22:22:40.338489,2022-06-11 05:22:40.338489,2022-06-13 05:22:40.338489,2022-06-15 05:22:40.338489,2022-06-26 05:22:40.338489
ord_16ffb9ce037a590250b60e8e,cust_dfa07695c065b21255c98976,delivered,2023-10-27 09:15:23.351053,2023-10-29 05:15:23.351053,2023-11-01 05:15:23.351053,2023-11-04 05:15:23.351053,2023-11-11 05:15:23.351053
ord_253319023286a38d1d3dbcf1,cust_800838b02a60f379b7167e9d,delivered,2023-12-11 21:16:55.365485,2023-12-11 23:16:55.365485,2023-12-13 23:16:55.365485,2023-12-15 23:16:55.365485,2023-12-26 23:16:55.365485
ord_19a74a346b09aa36224bd489,cust_1f19fd1addec4d321fb7dd53,delivered,2023-10-31 08:18:46.847742,2023-11-01 21:18:46.847742,2023-11-04 21:18:46.847742,2023-11-05 21:18:46.847742,2023-11-13 21:18:46.847742
ord_af00bf516aea30fefa482cfc,cust_cf3e67572be5d1228839abb7,shipped,2023-04-24 07:40:36.367061,2023-04-25 00:40:36.367061,2023-04-27 00:40:36.367061,,2023-05-06 00:40:36.367061
ord_3426e2071b3ead5489bfe9ee,cust_f5c72b084c8c46253904f5e5,delivered,2023-02-28 20:48:13.665783,2023-03-02 18:48:13.665783,2023-03-04 18:48:13.665783,2023-03-14 18:48:13.665783,2023-03-14 18:48:13.665783
ord_c6a2ddd02b644dbf2d6c6871,cust_3e8018158ddfb6649301a8bf,delivered,2023-05-18 20:05:07.902590,2023-05-20 15:05:07.902590,2023-05-22 15:05:07.902590,2023-05-30 15:05:07.902590,2023-05-27 15:05:07.902590
ord_2f4f6e7b9f2a3b1bf1ad4b85,cust_98e9f1cc9826e399f76b8556,delivered,2022-05-08 20:25:38.562742,2022-05-09 02:25:38.562742,2022-05-11 02:25:38.562742,2022-05-13 02:25:38.562742,2022-05-16 02:25:38.562742
ord_f57c611fd9e060471ef619eb,cust_b189cc8d943aaa1d63bbe598,delivered,2022-03-28 14:58:38.620708,2022-03-29 09:58:38.620708,2022-03-30 09:58:38.620708,2022-04-05 09:58:38.620708,2022-04-09 09:58:38.620708
ord_118c7d77dab9f171ab6ef4ec,cust_abfbf232100419b0b37425a5,delivered,2022-09-22 02:33:07.913308,2022-09-23 06:33:07.913308,2022-09-26 06:33:07.913308,2022-09-30 06:33:07.913308,2022-09-28 06:33:07.913308
ord_33821b9a3a76ebe596c37fc1,cust_f086706cf3cc9bce697c1722,delivered,2022-03-31 14:49:43.502696,2022-04-01 04:49:43.502696,2022-04-02 04:49:43.502696,2022-04-08 04:49:43.502696,2022-04-09 04:49:43.502696
ord_a48be33888e8bff077ae1ceb,cust_9e4298848d7316a24f6a38ee,delivered,2023-03-17 16:42:18.241318,2023-03-18 17:42:18.241318,2023-03-21 17:42:18.241318,2023-03-27 17:42:18.241318,2023-03-25 17:42:18.241318
ord_082e8818ad78d320df0c70fb,cust_89d7327b5f72fba244c1850f,delivered,2023-01-12 10:12:47.135120,2023-01-13 10:12:47.135120,2023-01-15 10:12:47.135120,2023-01-24 10:12:47.135120,2023-01-25 10:12:47.135120
ord_73536fa9f403edd0b4c25fbf,cust_203176172342b3d82f0cca2f,delivered,2022-08-04 12:21:26.384726,2022-08-06 11:21:26.384726,2022-08-09 11:21:26.384726,2022-08-16 11:21:26.384726,2022-08-18 11:21:26.384726
ord_3be942d00d61a6528abee351,cust_79e9bb5d6b208e42b032b961,delivered,2022-07-28 04:06:13.033187,2022-07-28 18:06:13.033187,2022-07-30 18:06:13.033187,2022-07-31 18:06:13.033187,2022-08-09 18:06:13.033187
ord_7543220dd2dabddff2776b13,cust_953ba33eea63402fba1a0928,delivered,2022-11-20 09:53:10.111613,2022-11-20 15:53:10.111613,2022-11-23 15:53:10.111613,2022-11-24 15:53:10.111613,2022-12-05 15:53:10.111613
ord_295712a4dd7933c9baf2e346,cust_41937f84b7dc1edb42295878,delivered,2022-08-28 23:59:18.915225,2022-08-29 11:59:18.915225,2022-09-01 11:59:18.915225,2022-09-05 11:59:18.915225,2022-09-13 11:59:18.915225
ord_b382ee6bcd3ec9a0f7a1f523,cust_9804a3eedfa566b4f5bf4649,delivered,2023-06-03 09:24:03.678823,2023-06-04 05:24:03.678823,2023-06-06 05:24:03.678823,2023-06-13 05:24:03.678823,2023-06-13 05:24:03.678823
ord_4f8cf8df254f07987e768e9c,cust_e06f36dd08015a1d8c587791,delivered,2022-10-24 06:04:00.956079,2022-10-26 05:04:00.956079,2022-10-28 05:04:00.956079,2022-10-30 05:04:00.956079,2022-11-02 05:04:00.956079
ord_bdeb50a60cf9ffce455be3d9,cust_4f3c13ca60618f672691abd4,delivered,2023-12-11 13:09:02.007837,2023-12-13 09:09:02.007837,2023-12-15 09:09:02.007837,2023-12-17 09:09:02.007837,2023-12-22 09:09:02.007837
ord_321a79d53cbcbfe687c26c41,cust_26e2759908f51904c1e17e49,delivered,2022-10-18 05:53:55.602410,2022-10-19 21:53:55.602410,2022-10-22 21:53:55.602410,2022-11-01 21:53:55.602410,2022-10-27 21:53:55.602410
ord_9cfac3f4b92b248cb5362031,cust_9a7259f4a18b088906f1b33a,delivered,2023-11-08 06:54:35.844097,2023-11-10 01:54:35.844097,2023-11-12 01:54:35.844097,2023-11-16 01:54:35.844097,2023-11-16 01:54:35.844097
ord_ba2e53e4dd699d7656b311f0,cust_c3d42ce9dc1fefea8523f6bc,delivered,2023-02-12 04:02:37.517301,2023-02-13 17:02:37.517301,2023-02-15 17:02:37.517301,2023-02-18 17:02:37.517301,2023-02-25 17:02:37.517301
ord_b19ca1aba1d85db8f0650d28,cust_25fe510d60f6b29b113317d4,delivered,2022-03-29 03:10:58.302603,2022-03-30 01:10:58.302603,2022-04-01 01:10:58.302603,2022-04-06 01:10:58.302603,2022-04-08 01:10:58.302603
ord_e3b9125ced85fc7e64da4ca6,cust_26ee697529d273328e4fd900,delivered,2023-05-19 07:07:25.021746,2023-05-19 22:07:25.021746,2023-05-22 22:07:25.021746,2023-05-23 22:07:25.021746,2023-06-02 22:07:25.021746
ord_04826a930f40067a248bedb7,cust_a679e6cea99088a3ec84a82c,delivered,2022-06-23 04:43:48.268252,2022-06-24 01:43:48.268252,2022-06-25 01:43:48.268252,2022-07-05 01:43:48.268252,2022-07-04 01:43:48.268252
ord_83aae3dc95e11cc34d0c81cf,cust_3324e25120a4328132e98aef,delivered,2023-12-08 00:44:26.299356,2023-12-09 02:44:26.299356,2023-12-11 02:44:26.299356,2023-12-15 02:44:26.299356,2023-12-14 02:44:26.299356
ord_fa43bc3a4d72a9846a9571fa,cust_90df16048a8d65d3affa6777,delivered,2023-11-14 15:32:34.983693,2023-11-14 19:32:34.983693,2023-11-17 19:32:34.983693,2023-11-24 19:32:34.983693,2023-11-22 19:32:34.983693
ord_87e79b70598fc379a6de8a85,cust_ba9b30dc8c705278be5ae059,delivered,2023-10-09 11:15:50.270446,2023-10-10 12:15:50.270446,2023-10-11 12:15:50.270446,2023-10-13 12:15:50.270446,2023-10-15 12:15:50.270446
ord_452569507553a2d6eaf23962,cust_83cccc73a9be7a6f9dbacf9b,delivered,2023-09-24 21:58:52.528347,2023-09-26 17:58:52.528347,2023-09-27 17:58:52.528347,2023-10-04 17:58:52.528347,2023-10-05 17:58:52.528347
ord_cddaf95d579c2a8f0ad281c8,cust_f9a4268e63a483d154788fad,processing,2022-09-21 17:19:07.371127,2022-09-21 21:19:07.371127,,,2022-10-03 21:19:07.371127
ord_9c86c387e73877efe66a3ed2,cust_7bfadc1056f9fa8a9208afaf,delivered,2022-01-18 12:34:28.957102,2022-01-19 21:34:28.957102,2022-01-21 21:34:28.957102,2022-01-22 21:34:28.957102,2022-01-28 21:34:28.957102
ord_69ce656d97b2ae7d2250e8a6,cust_a10e9cbb2e24254737ecc53f,delivered,2022-02-28 17:06:40.613597,2022-03-02 02:06:40.613597,2022-03-03 02:06:40.613597,2022-03-05 02:06:40.613597,2022-03-10 02:06:40.613597
ord_442974ca0e1038819a3c09c0,cust_54d8fc4869bd3ac8c2b63d1c,delivered,2023-12-16 21:33:13.802870,2023-12-18 15:33:13.802870,2023-12-20 15:33:13.802870,2023-12-24 15:33:13.802870,2023-12-30 15:33:13.802870
ord_44a0cc47b6f0a0bf0d8268fd,cust_387c412ce7e016b24a2e7eda,delivered,2022-10-05 22:18:41.925760,2022-10-07 22:18:41.925760,2022-10-10 22:18:41.925760,2022-10-14 22:18:41.925760,2022-10-21 22:18:41.925760
ord_0f825e4c6413196677454e6a,cust_07931da58a0ca6a32b50571b,delivered,2022-11-25 23:31:44.396362,2022-11-27 02:31:44.396362,2022-11-29 02:31:44.396362,2022-12-02 02:31:44.396362,2022-12-09 02:31:44.396362
ord_7cbfb6e72d520330bf7fedd0,cust_4b4c59690600e61d869069d0,delivered,2023-11-16 13:06:55.016158,2023-11-18 06:06:55.016158,2023-11-19 06:06:55.016158,2023-11-29 06:06:55.016158,2023-11-28 06:06:55.016158
ord_1ce047c950c79b3d4b110e76,cust_05f55c306d2b11786ce2e0a5,delivered,2022-08-21 08:51:24.334556,2022-08-23 08:51:24.334556,2022-08-26 08:51:24.334556,2022-09-02 08:51:24.334556,2022-09-04 08:51:24.334556
ord_4ef310b5293f95ef1e55f782,cust_b37cb8cbf895ae67057040d6,delivered,2023-03-02 10:03:20.774567,2023-03-03 16:03:20.774567,2023-03-05 16:03:20.774567,2023-03-06 16:03:20.774567,2023-03-13 16:03:20.774567
ord_d02cc6f026061cf45c1000ed,cust_bddc8137f80ae0d486b4a5c8,delivered,2023-08-14 14:52:21.928625,2023-08-15 14:52:21.928625,2023-08-17 14:52:21.928625,2023-08-26 14:52:21.928625,2023-08-29 14:52:21.928625
ord_babd356ec137587c5c9357fc,cust_cddcd5daaa9f0009ff5045c0,delivered,2023-04-21 21:05:14.258431,2023-04-23 11:05:14.258431,2023-04-26 11:05:14.258431,2023-04-27 11:05:14.258431,2023-05-05 11:05:14.258431
ord_dbd0c5ff7890e655558f927e,cust_b7bc581b301d4dad5f78bfbb,delivered,2023-01-25 19:47:32.163781,2023-01-26 01:47:32.163781,2023-01-27 01:47:32.163781,2023-02-06 01:47:32.163781,2023-02-09 01:47:32.163781
ord_329c68ed73227bf8029f80c0,cust_29ebd1878297eee9a2e53652,delivered,2023-07-15 21:11:44.567877,2023-07-17 12:11:44.567877,2023-07-20 12:11:44.567877,2023-07-22 12:11:44.567877,2023-07-27 12:11:44.567877
ord_60adb0c795a9264b99abd883,cust_cdc26ad50ce6f0ab371ce6d3,delivered,2023-02-15 03:09:58.126526,2023-02-15 22:09:58.126526,2023-02-18 22:09:58.126526,2023-02-27 22:09:58.126526,2023-02-22 22:09:58.126526
ord_c5ac627c59b4a7a4fc31ac61,cust_340824e8b5bef85e154dd2f1,delivered,2023-07-06 18:02:28.650896,2023-07-08 01:02:28.650896,2023-07-09 01:02:28.650896,2023-07-10 01:02:28.650896,2023-07-23 01:02:28.650896
ord_d729508f7d7f3e4686214695,cust_01a1377d317f31b1c64b6c9c,delivered,2023-12-13 23:49:35.347070,2023-12-14 08:49:35.347070,2023-12-17 08:49:35.347070,2023-12-21 08:49:35.347070,2023-12-22 08:49:35.347070
ord_a2702ed1224c95d2380ab6fb,cust_3c2cd4d54351a7360de42c4a,delivered,2023-02-10 00:33:26.769773,2023-02-11 21:33:26.769773,2023-02-12 21:33:26.769773,2023-02-16 21:33:26.769773,2023-02-18 21:33:26.769773
ord_5e306bf720b186c122bd5464,cust_3aaac029d425754136a75739,delivered,2023-06-22 11:34:37.257093,2023-06-23 13:34:37.257093,2023-06-26 13:34:37.257093,2023-07-06 13:34:37.257093,2023-07-01 13:34:37.257093
ord_4c16dcc4ca8b1e8589c58248,cust_4295870f5303cf141da239b9,delivered,2022-05-10 11:09:44.426548,2022-05-11 18:09:44.426548,2022-05-13 18:09:44.426548,2022-05-20 18:09:44.426548,2022-05-16 18:09:44.426548
ord_98eb02a0ec31c9fd3250b958,cust_78a5880080d41d3109d21ac9,delivered,2022-07-26 14:31:11.479474,2022-07-27 01:31:11.479474,2022-07-28 01:31:11.479474,2022-08-01 01:31:11.479474,2022-08-07 01:31:11.479474
ord_a18e353c65bd1ba037d43fd6,cust_ae9d9c4e1496934b60b1dc11,processing,2023-08-21 23:56:57.668047,2023-08-23 10:56:57.668047,,,2023-09-05 10:56:57.668047
ord_4adc63e73923a4eec3011745,cust_01bddb133fe7c121297bd6e7,delivered,2022-05-17 13:53:55.406565,2022-05-18 08:53:55.406565,2022-05-19 08:53:55.406565,2022-05-25 08:53:55.406565,2022-05-30 08:53:55.406565
ord_af57368f35adb03cfadd5d3a,cust_ac7299144cfea4eaf9cefd7d,delivered,2022-02-15 16:03:30.856011,2022-02-16 23:03:30.856011,2022-02-17 23:03:30.856011,2022-02-20 23:03:30.856011,2022-03-02 23:03:30.856011
ord_fe80e3727f089c93c4f64b4a,cust_47bf7907bcf52c5263ad17e8,delivered,2023-06-09 07:34:40.038220,2023-06-09 12:34:40.038220,2023-06-12 12:34:40.038220,2023-06-17 12:34:40.038220,2023-06-16 12:34:40.038220
ord_854bd8c16c6b97f3591bdd50,cust_81b95a0a0b16fdf9b463fe6a,shipped,2022-01-21 00:09:36.200272,2022-01-22 21:09:36.200272,2022-01-25 21:09:36.200272,,2022-02-06 21:09:36.200272
ord_73caf33c8d734b4ce2d93f2e,cust_4ac9d04846c16e373c70a102,delivered,2023-05-17 13:16:52.044117,2023-05-18 13:16:52.044117,2023-05-19 13:16:52.044117,2023-05-29 13:16:52.044117,2023-05-28 13:16:52.044117
ord_e795b86f582e4c42dfca1614,cust_ff4f9c09720f19f5803d2abb,delivered,2022-12-05 00:04:21.448448,2022-12-06 03:04:21.448448,2022-12-07 03:04:21.448448,2022-12-15 03:04:21.448448,2022-12-17 03:04:21.448448
ord_dd769c52d76ce57ebf140e87,cust_b3a2e36b65fed8bca49120b1,shipped,2022-09-06 20:54:42.137619,2022-09-08 15:54:42.137619,2022-09-10 15:54:42.137619,,2022-09-18 15:54:42.137619
ord_d184839af886419f92e0a486,cust_b645ed9d3b5ba8ddfd5644ce,delivered,2022-09-02 18:30:24.560335,2022-09-04 06:30:24.560335,2022-09-07 06:30:24.560335,2022-09-10 06:30:24.560335,2022-09-11 06:30:24.560335
ord_2a99d469a6b4e73a18f20419,cust_53999f0b5237d5e6c8f424eb,delivered,2023-04-03 02:30:43.970386,2023-04-03 17:30:43.970386,2023-04-06 17:30:43.970386,2023-04-12 17:30:43.970386,2023-04-13 17:30:43.970386
ord_0e36cc6b309ba410f8e79e05,cust_46125c220cdad87765c9f613,delivered,2023-11-04 10:03:31.676094,2023-11-06 07:03:31.676094,2023-11-09 07:03:31.676094,2023-11-15 07:03:31.676094,2023-11-19 07:03:31.676094
ord_28c61906a6c4b35371f02a74,cust_b25072f1dabec85a77294851,delivered,2022-10-17 04:53:55.331110,2022-10-18 12:53:55.331110,2022-10-21 12:53:55.331110,2022-10-22 12:53:55.331110,2022-10-29 12:53:55.331110
