order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_53b4fd1b1577fefc0f9b0101,1,debit_card,1,87.57
ord_53b4fd1b1577fefc0f9b0101,2,credit_card,3,87.57
ord_53b4fd1b1577fefc0f9b0101,3,credit_card,3,87.58
ord_53bed67d583cecced781b006,1,credit_card,1,179.24
ord_53c0e0c9334ef0c1cabafb6b,1,debit_card,1,50.7
ord_53c2ddbd365345908ec5c7a1,1,credit_card,4,37.22
ord_53c2ddbd365345908ec5c7a1,2,debit_card,1,37.22
ord_53c2ddbd365345908ec5c7a1,3,credit_card,4,37.22
ord_53c2ddbd365345908ec5c7a1,4,credit_card,4,37.22
ord_53d805b36b08326c32163d21,1,credit_card,1,1935.89
ord_53dccab036ce869277c2ab0d,1,debit_card,1,336.09
ord_53dccab036ce869277c2ab0d,2,credit_card,2,336.09
ord_53ec273462140c8dba83c813,1,credit_card,1,1151.54
ord_53ed8476bc971b55aef7a72b,1,debit_card,1,619.11
ord_53f1f3bc7a04ee762704ad2d,1,credit_card,2,949.56
ord_53f1f3bc7a04ee762704ad2d,2,credit_card,2,949.57
ord_5412d788a5e94de5d033c53a,1,credit_card,1,1311.23
ord_5413010ab7997205d57cbd6f,1,credit_card,1,1040.36
ord_5415459045d9f790fa51ba69,1,credit_card,1,164.96
ord_541b13cc20e7c1222416c158,1,credit_card,1,135.74
ord_541df9297302ac5da6fb58d6,1,credit_card,2,955.88
ord_541df9297302ac5da6fb58d6,2,credit_card,2,955.87
ord_541e5ce4319ef28c51ded0be,1,debit_card,1,80.98
ord_541e5ce4319ef28c51ded0be,2,paypal,1,80.99
ord_5420d5ed8ef598f1a0b66499,1,debit_card,1,203.72
ord_5420d5ed8ef598f1a0b66499,2,paypal,1,203.72
ord_5420d5ed8ef598f1a0b66499,3,debit_card,1,203.72
ord_5420d5ed8ef598f1a0b66499,4,paypal,1,203.73
ord_54219196ee32251ec3f0552e,1,paypal,1,394.46
ord_542e47f87547c97287aebf39,1,credit_card,1,725.68
ord_543f36e8c8d5a95bac0f5b82,1,credit_card,1,133.19
ord_544079e28115970129372e9d,1,debit_card,1,1120.41
ord_54450794b814a622620e1091,1,credit_card,1,268.01
ord_545831354c9415ee90d7bc0f,1,debit_card,1,170.57
ord_545d83c706ab34c6fc188ac4,1,debit_card,1,305.37
ord_5467e1295dc56091b66d475c,1,debit_card,1,37.55
ord_5468c7f31c2d438d2bea9c3a,1,credit_card,1,202.56
ord_5473c59d467b1ef0913b5dc0,1,credit_card,1,527.76
ord_5479d64d3533df2fe9f319ee,1,credit_card,1,1083.54
ord_5485565d966dce38b2b2d330,1,credit_card,1,835.66
ord_54872683d2303a464f76eee4,1,paypal,1,74.62
ord_54872683d2303a464f76eee4,2,credit_card,3,74.62
ord_54872683d2303a464f76eee4,3,credit_card,3,74.63
ord_548aef3640838dcb30231b3e,1,credit_card,3,36.7
ord_548aef3640838dcb30231b3e,2,gift_card,1,36.7
ord_548aef3640838dcb30231b3e,3,credit_card,3,36.7
ord_548c2f2fb9f8a6569e658a0b,1,debit_card,1,465.24
ord_5491d231d6b6bfb2113df9dd,1,gift_card,1,391.7
ord_5499a139ca4c9d9640ae301b,1,credit_card,1,288.55
ord_54a44bc3cb3dd6e5956ac07f,1,credit_card,1,2137.79
ord_54a63167447316c8c5954ce2,1,debit_card,1,203.42
ord_54a63167447316c8c5954ce2,2,debit_card,1,203.42
ord_54a63167447316c8c5954ce2,3,credit_card,3,203.42
ord_54a9495da644f2784e5e23a4,1,credit_card,2,262.05
ord_54a9495da644f2784e5e23a4,2,gift_card,1,262.05
ord_54ac51573de7783a3dbe5f06,1,paypal,1,1307.54
ord_54b78abcc5d852968e889b7b,1,debit_card,1,1922.15
ord_54b851121f4220582ee212de,1,credit_card,1,59.05
ord_54c718cae9aadd3687e276d5,1,credit_card,1,1123.28
ord_54c9a1547605237bc0f91a65,1,credit_card,1,197.12
ord_54dcb776c2d654afc94081b6,1,gift_card,1,1885.45
ord_54e5c6e8219d053a893e47db,1,credit_card,2,152.32
ord_54e5c6e8219d053a893e47db,2,credit_card,2,152.33
ord_54f133639427184e33b9491e,1,credit_card,1,230.08
ord_54f6403987322ddeb44ad534,1,credit_card,1,38.16
ord_54fb842cdd35d37991ed862f,1,buy_now_pay_later,1,1396.52
ord_5501d1b2eb26b41b51ccd45a,1,paypal,1,486.97
ord_5505aec13ed860c641dddee1,1,apple_pay,1,167.14
ord_5505aec13ed860c641dddee1,2,apple_pay,1,167.14
ord_550e8c32d8cfe8f61c80f3da,1,buy_now_pay_later,1,120.5
ord_5514741360d77c483fa0125f,1,credit_card,3,536.45
ord_5514741360d77c483fa0125f,2,credit_card,3,536.45
ord_5514741360d77c483fa0125f,3,debit_card,1,536.46
ord_55164f243a5dd9e1970c0a5f,1,paypal,1,1177.84
ord_5517e180165e514ea1a481cb,1,apple_pay,1,478.76
ord_5532cd946569e10989a7ca57,1,buy_now_pay_later,1,383.04
ord_5532cd946569e10989a7ca57,2,debit_card,1,383.04
ord_5532cd946569e10989a7ca57,3,credit_card,4,383.04
ord_5532cd946569e10989a7ca57,4,debit_card,1,383.03
ord_553ad16156ef95165b56c3d7,1,credit_card,2,363.33
ord_553ad16156ef95165b56c3d7,2,credit_card,2,363.33
ord_554c9b79ba3c8f5905e28955,1,paypal,1,465.93
ord_554eaaf86d8e85046ef63bcd,1,apple_pay,1,439.42
ord_55515b16e3260c3d23df6005,1,credit_card,1,531.14
ord_5551691cb733318bfd5fd70e,1,debit_card,1,984.87
ord_5553fe2eccb7a0132ada0043,1,debit_card,1,971.37
ord_55577dd4e2f7dc256b40e26f,1,buy_now_pay_later,1,2756.67
ord_555d10e634aa49d132c4b0aa,1,credit_card,1,2143.08
ord_555ea30709ccd3ced14c6114,1,credit_card,1,844.85
ord_5567e2106b4e6807ce7fbb0f,1,credit_card,1,552.9
ord_556e45e42e9bce9a3a9d670a,1,credit_card,1,2191.0
ord_556ec42d5f2174e6fe346aa4,1,apple_pay,1,1718.62
ord_557f29413445c738e61d13be,1,credit_card,1,1941.18
ord_55808837c053585661b0b7d9,1,debit_card,1,505.16
ord_5580a2f74168f0f3e020a155,1,debit_card,1,1509.72
ord_5587d17f0aa5451f9df7a4b7,1,credit_card,1,287.92
ord_558f330e28584b4958dc0786,1,credit_card,2,411.76
ord_558f330e28584b4958dc0786,2,apple_pay,1,411.76
ord_55913625d7605bfdefada72e,1,debit_card,1,90.62
ord_55913625d7605bfdefada72e,2,credit_card,3,90.62
ord_55913625d7605bfdefada72e,3,debit_card,1,90.63
ord_5597bf59c0ea43fd7eb7ed9f,1,credit_card,1,212.81
ord_559bd9f66e0080563778d81d,1,debit_card,1,184.9
ord_55a1cb1f3d16564792606353,1,credit_card,2,102.75
ord_55a1cb1f3d16564792606353,2,credit_card,2,102.75
ord_55a9c890013be5d76254f4f0,1,credit_card,3,615.05
ord_55a9c890013be5d76254f4f0,2,credit_card,3,615.05
ord_55a9c890013be5d76254f4f0,3,credit_card,3,615.05
ord_55ac04dbd10ece2a01a5359e,1,credit_card,1,407.61
ord_55accba7281fbce77e2d9a67,1,credit_card,1,118.24
ord_55b6a26888e7174098bf4f3d,1,credit_card,1,1709.31
ord_55ca3a1e872d9a2f93e5f2a4,1,credit_card,1,177.85
ord_55e68085d13b9f7b5f83a601,1,debit_card,1,1176.68
ord_55e68085d13b9f7b5f83a601,2,credit_card,2,1176.69
ord_55f76ea572f00dd2d2f37230,1,credit_card,2,106.7
ord_55f76ea572f00dd2d2f37230,2,credit_card,2,106.69
ord_55fafdb898e07f6ec11fd2db,1,credit_card,1,2316.56
ord_55fc38cd20a7fba338bdbfe3,1,credit_card,1,2612.99
ord_5609480550efa5f261b849d2,1,debit_card,1,67.87
ord_5609480550efa5f261b849d2,2,credit_card,3,67.87
ord_5609480550efa5f261b849d2,3,credit_card,3,67.87
ord_5611b78a15681c0136443bee,1,credit_card,1,92.73
ord_5619d50202e8643925b20fdb,1,credit_card,1,2101.47
ord_561b7ae3ced9582f05cfbefb,1,credit_card,1,1151.6
ord_5624f041e85ffb2bcef75a8f,1,credit_card,1,168.07
ord_562cb9d6b954a97bc49b838d,1,debit_card,1,328.02
ord_562cb9d6b954a97bc49b838d,2,paypal,1,328.02
ord_562cb9d6b954a97bc49b838d,3,debit_card,1,328.02
ord_562cb9d6b954a97bc49b838d,4,credit_card,4,328.0
ord_562cd6d76c33b2cfa16eed08,1,credit_card,1,668.68
ord_562d61cee6acbb4dc714aee9,1,credit_card,2,58.06
ord_562d61cee6acbb4dc714aee9,2,credit_card,2,58.07
ord_5638ff4c6f69eef58baac1ea,1,credit_card,1,225.46
ord_563a31558bdc0bb2d071ba08,1,credit_card,1,2112.04
ord_5641960336f51da5ac6c9296,1,credit_card,1,2191.16
ord_5651c5184031d57e4bf503f5,1,debit_card,1,96.32
ord_5651fbc4c9b67d1f6b289a84,1,debit_card,1,1011.07
ord_56522a561035c0fc7db1d4f6,1,credit_card,3,89.91
ord_56522a561035c0fc7db1d4f6,2,credit_card,3,89.91
ord_56522a561035c0fc7db1d4f6,3,paypal,1,89.91
ord_5658c98ff033eccf75c1d1da,1,debit_card,1,70.93
ord_56595024ad033bc7a2fe7cbe,1,credit_card,1,247.07
ord_565d9f8c4d8abc96f6dba380,1,credit_card,1,1333.93
ord_5661ab583d9199aec9df5840,1,credit_card,1,46.02
ord_5662219780a31d29f6e4a170,1,credit_card,1,1897.73
ord_566643db7fe2f8f93a35b722,1,debit_card,1,1621.03
ord_56686421cc57094be7cb357a,1,credit_card,1,354.38
ord_566fb9425e994a088a2335ab,1,credit_card,1,58.7
ord_5670374339cc442a3b58a62f,1,credit_card,1,93.05
ord_56715b485589467d5eda2ac9,1,credit_card,1,169.26
ord_5674786e2f64b7317188e4c8,1,credit_card,2,17.32
ord_5674786e2f64b7317188e4c8,2,apple_pay,1,17.32
ord_5681ad740f8ebb60a2538663,1,credit_card,1,940.84
ord_5689f66949bf2930156e8300,1,debit_card,1,653.18
ord_5689f66949bf2930156e8300,2,paypal,1,653.18
ord_568a1779c14e9521a9e0b7f8,1,credit_card,1,1973.67
ord_5690507280a6b2f1c58afd03,1,credit_card,1,330.02
ord_5696ef38c99c9ce7dc41e80f,1,credit_card,1,57.89
ord_569775abf65b0e6fa9b7c1fb,1,debit_card,1,1837.67
ord_56a3eb18fe46ddc5cafe368f,1,credit_card,1,72.73
ord_56a4d61e0743195829f07a2e,1,credit_card,3,682.69
ord_56a4d61e0743195829f07a2e,2,paypal,1,682.69
ord_56a4d61e0743195829f07a2e,3,credit_card,3,682.69
ord_56a50dc84cedbebf2ef5141f,1,credit_card,3,47.11
ord_56a50dc84cedbebf2ef5141f,2,credit_card,3,47.11
ord_56a50dc84cedbebf2ef5141f,3,credit_card,3,47.12
ord_56aa8b2e522a97e1681e6cff,1,credit_card,1,344.09
ord_56ad8bd90383b7437b12cdbd,1,credit_card,1,1311.51
ord_56b1ec11b828d66fd5f775ae,1,credit_card,1,79.47
ord_56bfc9e853ed6e83b2334378,1,apple_pay,1,150.4
ord_56bfc9e853ed6e83b2334378,2,paypal,1,150.4
ord_56cfc45441cef74c80e39eed,1,credit_card,1,2138.48
ord_56d4a43cbbdb556dd57ab1bd,1,credit_card,1,1140.27
ord_56d684afa8d41da9b7b0c79c,1,debit_card,1,234.17
ord_56d684afa8d41da9b7b0c79c,2,credit_card,2,234.17
ord_56dc4b2c411c5fb1668a9e16,1,credit_card,1,81.25
ord_56de63cf512d06c19faaf27b,1,credit_card,1,383.59
ord_56e1f7ea0f3e21c5b0efcfc1,1,credit_card,1,1588.36
ord_56e582839a54c7e9a0a006cd,1,credit_card,2,424.22
ord_56e582839a54c7e9a0a006cd,2,credit_card,2,424.22
ord_56f00443f2113ffdc01bebd8,1,credit_card,3,85.57
ord_56f00443f2113ffdc01bebd8,2,credit_card,3,85.57
ord_56f00443f2113ffdc01bebd8,3,credit_card,3,85.58
ord_5702adda8919868de616524a,1,credit_card,1,464.23
ord_571350cdae6fc97dca045313,1,debit_card,1,323.91
ord_571350cdae6fc97dca045313,2,apple_pay,1,323.91
ord_5721a8d36b25a25992d0e668,1,credit_card,1,1606.59
ord_5725eed432b58c2095acbb83,1,credit_card,1,87.44
ord_572c49175def7971cbcfab64,1,credit_card,1,742.46
ord_572c70d2ee17e45143353f45,1,debit_card,1,1514.1
ord_57335a1a0dddcee1690b8093,1,debit_card,1,1720.26
ord_57382e567c8ee6395ab844fc,1,credit_card,1,506.06
ord_57383c876b09499f05362e4b,1,debit_card,1,25.03
ord_573d646e3f463f8f9ccf5f1f,1,credit_card,2,412.4
ord_573d646e3f463f8f9ccf5f1f,2,credit_card,2,412.4
ord_574a8244d2045250e18df560,1,credit_card,1,804.15
ord_57508c0d52cc0d2b5cb9b9ec,1,credit_card,1,881.41
ord_575c2f0ad9ca7558151620f6,1,credit_card,1,114.03
ord_576129fee5695807bbbca304,1,debit_card,1,124.43
ord_576129fee5695807bbbca304,2,credit_card,2,124.43
ord_5763715d0b68774adb0613bf,1,debit_card,1,59.98
ord_5763715d0b68774adb0613bf,2,credit_card,2,59.98
ord_5763cc9b6af6f9624b9ed689,1,credit_card,4,447.77
ord_5763cc9b6af6f9624b9ed689,2,debit_card,1,447.77
ord_5763cc9b6af6f9624b9ed689,3,credit_card,4,447.77
ord_5763cc9b6af6f9624b9ed689,4,credit_card,4,447.78
ord_576f5d1b2fdfbec37595bb5c,1,credit_card,2,359.4
ord_576f5d1b2fdfbec37595bb5c,2,debit_card,1,359.4
ord_5773267d43d66934504aab0d,1,paypal,1,174.45
ord_5773aa3bbff4849e41c98fde,1,credit_card,2,26.82
ord_5773aa3bbff4849e41c98fde,2,credit_card,2,26.82
ord_57762af7a7d84150052fd91b,1,credit_card,1,142.93
ord_577dcde6eef0739bb42097a5,1,credit_card,1,1835.15
ord_577f4e06aac4cc5ed7b0edb7,1,credit_card,2,675.82
ord_577f4e06aac4cc5ed7b0edb7,2,credit_card,2,675.82
ord_5797f7073b6a1363edf67e48,1,debit_card,1,145.69
ord_579ae26def0c0ccc456b9e5d,1,gift_card,1,564.73
ord_57a368cc8fb8982a4ca26142,1,debit_card,1,1153.2
ord_57ae1421a8f0a76785288791,1,debit_card,1,39.28
ord_57ae1421a8f0a76785288791,2,debit_card,1,39.28
ord_57ae1421a8f0a76785288791,3,credit_card,3,39.29
ord_57baedff08c0176f14710818,1,credit_card,1,1300.54
ord_57cfd69b8b93b3edd253b7a0,1,paypal,1,140.65
ord_57d03e612dc63331e50ee998,1,credit_card,1,112.33
ord_57d1d91090fd9aa7ebb9319c,1,credit_card,1,1556.28
ord_57d84bbc539215798e85f8af,1,paypal,1,1938.36
ord_57d9effc793ef76772249571,1,debit_card,1,41.84
ord_57d9effc793ef76772249571,2,credit_card,2,41.84
ord_57dd8aa4849031ffe612936a,1,debit_card,1,1132.28
ord_57e467ddcf662b0de90079b1,1,debit_card,1,315.56
ord_57ec0f8439d1f0efa43b3aaa,1,credit_card,2,33.61
ord_57ec0f8439d1f0efa43b3aaa,2,debit_card,1,33.61
ord_57f67c3aca8b06e61b4ecd2e,1,credit_card,1,752.16
ord_57f8f5819d82ad56f798d09d,1,debit_card,1,57.82
ord_57f96cb1a5876cbf52258c68,1,credit_card,1,1180.43
ord_57fb825eba9221f68fa2a1a8,1,debit_card,1,658.26
ord_57fb825eba9221f68fa2a1a8,2,credit_card,2,658.25
ord_57fdfc1178a1bdf2ed622ca4,1,credit_card,2,106.4
ord_57fdfc1178a1bdf2ed622ca4,2,debit_card,1,106.39
ord_57ff581655543af387c6b8ce,1,credit_card,1,79.58
ord_580200fdc6c57d97eb1e14e4,1,debit_card,1,575.8
ord_58071ab81cc3adf28106b6bf,1,paypal,1,507.49
ord_58071ab81cc3adf28106b6bf,2,credit_card,2,507.49
ord_5812b6ea0ad54e24d3420272,1,credit_card,1,1628.51
ord_58141eafb9a63aad9a0e953e,1,debit_card,1,21.04
ord_5819992cc5e800ec96a3e117,1,credit_card,1,119.39
ord_582532d8f5b037d5070b5498,1,credit_card,1,270.03
ord_582bc16932b935782551117f,1,debit_card,1,3086.77
ord_58324879af58859cadfe9fc4,1,debit_card,1,1075.22
ord_5832930d2f05e4741da8dbbe,1,credit_card,1,85.42
ord_5833fb76270d5d1eab9c4adb,1,credit_card,2,967.53
ord_5833fb76270d5d1eab9c4adb,2,credit_card,2,967.52
ord_5835209a13e468dac691b363,1,credit_card,2,45.35
ord_5835209a13e468dac691b363,2,credit_card,2,45.35
ord_5836567ce47678f06971840e,1,credit_card,1,143.93
ord_583a9e6b1ee3f3db96410c04,1,credit_card,3,907.5
ord_583a9e6b1ee3f3db96410c04,2,credit_card,3,907.5
ord_583a9e6b1ee3f3db96410c04,3,debit_card,1,907.49
ord_583c27cdf1ff95275651f11e,1,credit_card,1,472.33
ord_584423baa80110bc0e174c84,1,debit_card,1,2510.27
ord_584797b710ec06e24a791480,1,debit_card,1,27.81
ord_5849cda8061058dbc236f9de,1,credit_card,1,245.83
ord_5858d4d8323cf0df0a0a55ca,1,credit_card,1,351.53
ord_586c50a6e775d0aed014deab,1,credit_card,1,814.06
ord_586d51579322075946b9357f,1,credit_card,2,83.12
ord_586d51579322075946b9357f,2,paypal,1,83.13
ord_586e87953870858b08b6bacd,1,credit_card,1,370.75
ord_587203acd863d5e52f6cb55d,1,debit_card,1,158.51
ord_587f7c8915dbff345fa54956,1,debit_card,1,376.92
ord_58820d93ba5f446165910535,1,credit_card,1,541.84
ord_5883af88ea74d0e9aaca0089,1,credit_card,2,119.5
ord_5883af88ea74d0e9aaca0089,2,credit_card,2,119.51
ord_588e3d19377ebbe0acd6e73e,1,apple_pay,1,27.53
ord_588e3d19377ebbe0acd6e73e,2,debit_card,1,27.53
ord_589561dc74782920d33c71d4,1,debit_card,1,128.23
ord_589561dc74782920d33c71d4,2,debit_card,1,128.23
ord_589561dc74782920d33c71d4,3,credit_card,3,128.23
ord_589c9f4edaa21e2bf5112cd9,1,credit_card,3,28.52
ord_589c9f4edaa21e2bf5112cd9,2,credit_card,3,28.52
ord_589c9f4edaa21e2bf5112cd9,3,credit_card,3,28.53
ord_589edbd78ed1f807851389ce,1,debit_card,1,732.6
ord_58a1ed7de2843fbe345302e4,1,credit_card,1,314.61
ord_58a456ec9c3e802d6dfbf838,1,credit_card,1,122.38
ord_58a7cfa0c8dfc796fe43e86e,1,debit_card,1,418.88
ord_58ab131f1db92aeaf573d6f7,1,credit_card,1,402.81
ord_58b57c592b2a22a9b6f021bf,1,credit_card,2,1036.2
ord_58b57c592b2a22a9b6f021bf,2,debit_card,1,1036.19
ord_58b92e0627fcfcd9d9418843,1,credit_card,1,1089.9
ord_58b98c015b8aa7b67bb8a0bb,1,credit_card,1,580.08
ord_58c3557201be2fc6640b9a21,1,paypal,1,455.0
ord_58c3557201be2fc6640b9a21,2,credit_card,2,454.99
ord_58d74c295ca36e62f45153a2,1,debit_card,1,56.39
ord_58e03d4411fde13c1ff54a7d,1,credit_card,4,53.9
ord_58e03d4411fde13c1ff54a7d,2,gift_card,1,53.9
ord_58e03d4411fde13c1ff54a7d,3,credit_card,4,53.9
ord_58e03d4411fde13c1ff54a7d,4,debit_card,1,53.88
ord_58e6f5b722dea877052f252d,1,credit_card,1,319.23
ord_58e756b735ba96e0f074a06d,1,credit_card,1,1292.4
ord_58ed0b9e66941c938d41c546,1,credit_card,1,1521.47
ord_58f2dca3dc380b44a0d0e2c6,1,credit_card,2,220.48
ord_58f2dca3dc380b44a0d0e2c6,2,credit_card,2,220.48
ord_58fe71b61d4508614a08e0ec,1,debit_card,1,200.59
ord_5910d1b1252cf3269118cca0,1,paypal,1,1617.84
ord_591eb00a63aec1832370f487,1,credit_card,2,261.87
ord_591eb00a63aec1832370f487,2,credit_card,2,261.87
ord_59278a0e7143e638c73b89e8,1,credit_card,1,277.78
ord_593304c76e80e8cc652be48a,1,credit_card,1,68.05
ord_593789264556800cd4e41b94,1,debit_card,1,341.98
ord_5940a56345a6a8ceba9619b6,1,credit_card,1,1132.11
ord_5946cd578cdf357979d1c4cd,1,credit_card,1,2195.27
ord_5950d5bb20c9c714b79edf74,1,credit_card,2,46.66
ord_5950d5bb20c9c714b79edf74,2,debit_card,1,46.65
ord_5958fd4c5b6e7b76be621c89,1,credit_card,2,685.3
ord_5958fd4c5b6e7b76be621c89,2,credit_card,2,685.3
ord_595a6ba58f180de149459fe1,1,credit_card,1,428.01
ord_5962421ea88caba69eaa6c64,1,apple_pay,1,63.63
ord_596ac63b40e42b1c2d53af48,1,credit_card,1,324.58
ord_5970465f60bebe18b224e404,1,credit_card,1,279.52
ord_59716da1b6e1689f3fd6af33,1,debit_card,1,96.32
ord_59716da1b6e1689f3fd6af33,2,debit_card,1,96.32
ord_59717d8d204a5ffaacc268a2,1,credit_card,1,5969.1
ord_5972e59873874e9dc23fdd03,1,debit_card,1,410.42
ord_5972e59873874e9dc23fdd03,2,debit_card,1,410.41
ord_5978b097be37cade259fbb2f,1,credit_card,1,448.21
ord_597f6495d7c9d3241ebcbaef,1,debit_card,1,88.63
ord_59812383befeb7ac4557552f,1,debit_card,1,177.68
ord_598138106efe4c12a2aceaf1,1,debit_card,1,48.67
ord_598138106efe4c12a2aceaf1,2,debit_card,1,48.66
ord_598244bb952aebabb712bfe4,1,credit_card,1,1919.94
ord_598a7886e3a8bda8c06a4c3f,1,debit_card,1,161.1
ord_598b9989bafe65cece17d495,1,credit_card,4,41.35
ord_598b9989bafe65cece17d495,2,credit_card,4,41.35
ord_598b9989bafe65cece17d495,3,credit_card,4,41.35
ord_598b9989bafe65cece17d495,4,debit_card,1,41.36
ord_5993bc894a628104883efd28,1,paypal,1,2443.95
ord_599976245aa05a9b2d6ce4c6,1,credit_card,1,286.94
ord_599fec1380658acefa903ae1,1,credit_card,1,1568.83
ord_59a0ad9bad06e874a676517e,1,credit_card,1,117.19
ord_59b1aaa1cc7d1356438bcf1c,1,credit_card,3,742.45
ord_59b1aaa1cc7d1356438bcf1c,2,paypal,1,742.45
ord_59b1aaa1cc7d1356438bcf1c,3,credit_card,3,742.45
ord_59b7b26495981e9093decc9e,1,buy_now_pay_later,1,113.89
ord_59baff4938c5f6e96c482c3f,1,credit_card,1,44.77
ord_59c09a67f04549953869c894,1,debit_card,1,1528.22
ord_59c749cfb4b4d5e85ad45bd8,1,debit_card,1,552.08
ord_59c9171adf85721741ad0462,1,buy_now_pay_later,1,234.18
ord_59d520bfa7fb0f4fe3b7a2ce,1,credit_card,2,243.42
ord_59d520bfa7fb0f4fe3b7a2ce,2,debit_card,1,243.43
ord_59d5d43672398a471939e7a6,1,debit_card,1,77.63
ord_59df782e7df2e3dd67c8809a,1,credit_card,1,787.98
ord_59e3b1447d55fdade0c5a90d,1,credit_card,1,14.96
ord_59ed62d99e0fe822724161c0,1,buy_now_pay_later,1,1612.22
ord_59f4286fe7e6aa79a576999b,1,credit_card,1,104.52
ord_59fb8fb73a493cb8bcd7c485,1,credit_card,1,1600.26
ord_59ffd1a5a0cf7f657abef712,1,credit_card,1,1381.49
ord_5a01e3be4451fd9abc121b32,1,credit_card,1,2268.44
ord_5a158e2c60f877c581646217,1,paypal,1,1448.41
ord_5a23111cef137927252b6eab,1,credit_card,1,1271.71
ord_5a2d7fb091edc072d91e05ae,1,credit_card,1,1529.79
ord_5a2fa3f9285a6e4cacf9c7e5,1,credit_card,1,1593.24
ord_5a2fe222d5c28b4190d4a11c,1,paypal,1,175.5
ord_5a346071f14f4a6575250cc2,1,credit_card,1,383.75
ord_5a3751275b4220fd837b3e64,1,credit_card,1,399.64
ord_5a3c862cb2b2b49281234858,1,credit_card,1,2154.47
ord_5a3ec4a1652cddbf36776574,1,credit_card,3,280.51
ord_5a3ec4a1652cddbf36776574,2,credit_card,3,280.51
ord_5a3ec4a1652cddbf36776574,3,credit_card,3,280.51
ord_5a48c2f54d5a72dba31262ac,1,paypal,1,208.82
ord_5a4b6020823f26300655fdc3,1,credit_card,1,974.14
ord_5a4b9993d9aeff3b1a8872ff,1,credit_card,1,162.96
ord_5a656604a4a3cc5b98735003,1,paypal,1,642.57
ord_5a70555fdfd6a1a0849d086b,1,apple_pay,1,193.54
ord_5a70555fdfd6a1a0849d086b,2,credit_card,3,193.54
ord_5a70555fdfd6a1a0849d086b,3,credit_card,3,193.53
ord_5a77cda0a63d8652428da701,1,credit_card,2,98.19
ord_5a77cda0a63d8652428da701,2,credit_card,2,98.19
ord_5a846089bf28ed45935edb9e,1,credit_card,1,156.66
ord_5a848b911ddcb75941402705,1,credit_card,2,52.46
ord_5a848b911ddcb75941402705,2,credit_card,2,52.47
ord_5a863f7ed09edd003fcb4922,1,credit_card,2,1087.23
ord_5a863f7ed09edd003fcb4922,2,credit_card,2,1087.23
ord_5a9b5f088733e7aa57984e24,1,debit_card,1,1536.29
ord_5aa1f97b79de20077ad88478,1,debit_card,1,1519.11
ord_5aa4901338416dda16125d05,1,debit_card,1,778.86
ord_5aa4901338416dda16125d05,2,paypal,1,778.87
ord_5aa8b58b305a4223ca7536a9,1,paypal,1,944.79
ord_5aa8b58b305a4223ca7536a9,2,credit_card,2,944.78
ord_5aafa4d7bcbbb408998740ae,1,credit_card,1,309.04
ord_5ab2fbe5f16b7a328a572ee0,1,credit_card,1,307.29
ord_5ac45d7a3577f25b5ee19f49,1,credit_card,2,148.92
ord_5ac45d7a3577f25b5ee19f49,2,credit_card,2,148.92
ord_5ac499b5a39fcbdfe5100f42,1,credit_card,1,10.47
ord_5ad0a10e63d67309ece5ccee,1,paypal,1,1666.19
ord_5ad6196cd78c679a384b4c00,1,debit_card,1,1845.4
ord_5ad934085575645eebc79f22,1,debit_card,1,351.39
ord_5adca49f3769841301e660d4,1,credit_card,3,255.56
ord_5adca49f3769841301e660d4,2,credit_card,3,255.56
ord_5adca49f3769841301e660d4,3,credit_card,3,255.57
ord_5ae7a2362246f9b08d91e575,1,credit_card,1,1262.84
ord_5af6e6ce66f0f9ada9c32eb1,1,credit_card,2,698.4
ord_5af6e6ce66f0f9ada9c32eb1,2,debit_card,1,698.4
ord_5afb5bc427c5fbb7b8815b37,1,paypal,1,785.34
ord_5afb5bc427c5fbb7b8815b37,2,credit_card,2,785.35
ord_5b03be9baf2d6296af88d43e,1,credit_card,1,1703.99
ord_5b05557003abfc5a596b060c,1,credit_card,2,366.81
ord_5b05557003abfc5a596b060c,2,credit_card,2,366.81
ord_5b055f0e951b18ece6f734f8,1,credit_card,1,860.42
ord_5b073e3471de07afc0e7c5d7,1,credit_card,2,49.92
ord_5b073e3471de07afc0e7c5d7,2,debit_card,1,49.92
ord_5b076d6dedc6237b1ccbf12d,1,debit_card,1,1094.21
ord_5b076d6dedc6237b1ccbf12d,2,debit_card,1,1094.21
ord_5b0fd40d8cef995b89c52fdf,1,credit_card,1,6.05
ord_5b10169e4f2bc7ad0311a29a,1,credit_card,1,1440.47
ord_5b10217bec755fd593f4f0e2,1,credit_card,1,182.22
ord_5b1278087af52eafdb593e41,1,buy_now_pay_later,1,211.91
ord_5b134b47c940381386a4dd8c,1,debit_card,1,112.98
ord_5b2195758a2f3ccb3582201d,1,credit_card,1,2635.81
ord_5b24f0e72e1e1b70351f9f87,1,debit_card,1,933.32
ord_5b24f0e72e1e1b70351f9f87,2,credit_card,2,933.32
ord_5b2d4a1da692ed952eb39668,1,credit_card,1,244.39
ord_5b35e96b8c87c1300b6209fc,1,credit_card,1,629.34
ord_5b36383f05c699dd3b80d77b,1,credit_card,1,722.28
ord_5b36b6d96840b3940aa4b01c,1,credit_card,3,296.7
ord_5b36b6d96840b3940aa4b01c,2,apple_pay,1,296.7
ord_5b36b6d96840b3940aa4b01c,3,debit_card,1,296.69
